id,trackable_id,trackable_uid,mac_address,ts,x,y,z,area_uid,project_uid,inactive
3792249,92,xRzgosvGQZG-TZPVckfKFA,E4956EA435F2,2025-10-05 00:09:28.633,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
3792250,92,xRzgosvGQZG-TZPVckfKFA,E4956EA435F2,2025-10-05 00:09:29.628,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
3792251,92,xRzgosvGQZG-TZPVckfKFA,E4956EA435F2,2025-10-05 00:09:30.648,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
3792252,92,xRzgosvGQZG-TZPVckfKFA,E4956EA435F2,2025-10-05 00:09:31.628,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
3792253,92,xRzgosvGQZG-TZPVckfKFA,E4956EA435F2,2025-10-05 00:09:32.628,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
3792254,13,G2JbgCC_QseFS7ZrlW5Jhw,E4956EA44416,2025-10-05 00:47:09.569,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
3792255,44,i2W5YeRsQRCKXvVAbO3Nsg,E4956EA433AB,2025-10-05 00:47:09.623,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
3792256,29,h_m6p65VQzymjjhVWmvzCQ,E4956EA4418A,2025-10-05 00:47:09.633,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
3792257,8,g9rxc0avQLmW-QVFXgMW1w,E4956EA44439,2025-10-05 00:47:09.639,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
3792258,76,HMBn3RqqQneB-7d8XvDZTQ,E4956EA439B0,2025-10-05 00:47:09.639,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
3792259,90,4SpW1aHyQ46AMV3Q22vU5w,E4956EA436AD,2025-10-05 00:47:09.664,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
3792260,15,tvB49ON2TTiZHtH85ebC0w,E4956EA43F72,2025-10-05 00:47:09.664,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
3792261,99,Y4gjqvkaS3qRywcEYBpQEw,E4956EA43BB4,2025-10-05 00:47:09.688,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
3792262,17,hAKuJkSaRWaTxxWPA2dlDQ,E4956EA43C23,2025-10-05 00:47:09.694,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
3792263,41,RdYOCpwNRi62rE5z0soLuQ,E4956EA442D9,2025-10-05 00:47:09.694,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
3792264,81,2Q58xRjoRReejhDASVYmxg,E4956EA4462A,2025-10-05 00:47:09.694,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
3792265,43,RwmDh5vsQqSFtIDx8ZJnyA,E4956EA4348E,2025-10-05 00:47:09.699,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
3792266,7,WEWchjzzSgyUOiODZleGSQ,E4956EA439AF,2025-10-05 00:47:09.713,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
