id,trackable_id,trackable_uid,mac_address,ts,x,y,z,area_uid,project_uid,inactive
1842540,63,fHw_JHS4SZuTbfLwVYCCFA,E4956EA43E0E,2025-09-27 00:00:25.109,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
1842541,63,fHw_JHS4SZuTbfLwVYCCFA,E4956EA43E0E,2025-09-27 00:00:26.115,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
1842542,63,fHw_JHS4SZuTbfLwVYCCFA,E4956EA43E0E,2025-09-27 00:00:27.114,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
1842543,63,fHw_JHS4SZuTbfLwVYCCFA,E4956EA43E0E,2025-09-27 00:00:28.114,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
1842544,63,fHw_JHS4SZuTbfLwVYCCFA,E4956EA43E0E,2025-09-27 00:00:29.104,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
1842545,63,fHw_JHS4SZuTbfLwVYCCFA,E4956EA43E0E,2025-09-27 00:01:25.114,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
1842546,63,fHw_JHS4SZuTbfLwVYCCFA,E4956EA43E0E,2025-09-27 00:01:26.124,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
1842547,63,fHw_JHS4SZuTbfLwVYCCFA,E4956EA43E0E,2025-09-27 00:01:27.114,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
1842548,63,fHw_JHS4SZuTbfLwVYCCFA,E4956EA43E0E,2025-09-27 00:01:28.110,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
1842549,63,fHw_JHS4SZuTbfLwVYCCFA,E4956EA43E0E,2025-09-27 00:01:29.124,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
