id,trackable_id,trackable_uid,mac_address,ts,x,y,z,area_uid,project_uid,inactive
5723381,78,HtpgSEtkS6ex1uyvzjIIOA,E4956EA441F6,2025-10-12 01:28:19.649,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
5723382,99,Y4gjqvkaS3qRywcEYBpQEw,E4956EA43BB4,2025-10-12 01:28:19.649,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
5723383,7,WEWchjzzSgyUOiODZleGSQ,E4956EA439AF,2025-10-12 01:28:19.654,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
5723384,6,aP5blD7xRhm2mi9vD66Ddw,E4956EA432B5,2025-10-12 01:28:19.654,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
5723385,23,Wfw3b5g7SlaQ1-5BKnX6XQ,E4956EA4473A,2025-10-12 01:28:19.659,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
5723386,96,2XQ1M8GVQ76AGpgWFVrsAQ,E4956EA439B8,2025-10-12 01:28:19.674,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
5723387,22,N2Dj_KBwQ36XZ2hBZgBPzA,E4956EA441E1,2025-10-12 01:28:20.629,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
5723388,23,Wfw3b5g7SlaQ1-5BKnX6XQ,E4956EA4473A,2025-10-12 01:28:20.639,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
5723389,6,aP5blD7xRhm2mi9vD66Ddw,E4956EA432B5,2025-10-12 01:28:20.639,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
5723390,99,Y4gjqvkaS3qRywcEYBpQEw,E4956EA43BB4,2025-10-12 01:28:20.644,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
5723391,7,WEWchjzzSgyUOiODZleGSQ,E4956EA439AF,2025-10-12 01:28:20.654,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
5723392,18,sCEbDdp0SDuPtjDnhwSHZw,E4956EA4468B,2025-10-12 01:28:20.654,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
5723393,96,2XQ1M8GVQ76AGpgWFVrsAQ,E4956EA439B8,2025-10-12 01:28:20.654,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
5723394,78,HtpgSEtkS6ex1uyvzjIIOA,E4956EA441F6,2025-10-12 01:28:20.654,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
5723395,92,xRzgosvGQZG-TZPVckfKFA,E4956EA435F2,2025-10-12 01:28:20.669,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
5723396,99,Y4gjqvkaS3qRywcEYBpQEw,E4956EA43BB4,2025-10-12 01:28:21.629,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
5723397,22,N2Dj_KBwQ36XZ2hBZgBPzA,E4956EA441E1,2025-10-12 01:28:21.629,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
5723398,96,2XQ1M8GVQ76AGpgWFVrsAQ,E4956EA439B8,2025-10-12 01:28:21.634,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
5723399,18,sCEbDdp0SDuPtjDnhwSHZw,E4956EA4468B,2025-10-12 01:28:21.639,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
5723400,7,WEWchjzzSgyUOiODZleGSQ,E4956EA439AF,2025-10-12 01:28:21.639,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
5723401,23,Wfw3b5g7SlaQ1-5BKnX6XQ,E4956EA4473A,2025-10-12 01:28:21.649,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
5723402,6,aP5blD7xRhm2mi9vD66Ddw,E4956EA432B5,2025-10-12 01:28:21.649,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
5723403,78,HtpgSEtkS6ex1uyvzjIIOA,E4956EA441F6,2025-10-12 01:28:21.654,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,0
