id,trackable_id,trackable_uid,mac_address,ts,x,y,z,area_uid,project_uid,inactive
435327,99,Y4gjqvkaS3qRywcEYBpQEw,E4956EA43BB4,2025-09-21 00:02:02.997,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435328,92,xRzgosvGQZG-TZPVckfKFA,E4956EA435F2,2025-09-21 00:02:03.012,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435329,69,T9dvxsEnQ4_Rs3XfpEsgjg,E4956EA44171,2025-09-21 00:02:03.012,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435330,7,WEWchjzzSgyUOiODZleGSQ,E4956EA439AF,2025-09-21 00:02:03.016,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435331,14,jdUoBMy5TueBpfkE7w409g,E4956EA445E9,2025-09-21 00:02:03.021,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435332,7,WEWchjzzSgyUOiODZleGSQ,E4956EA439AF,2025-09-21 00:02:03.996,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435333,69,T9dvxsEnQ4_Rs3XfpEsgjg,E4956EA44171,2025-09-21 00:02:04.007,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435334,44,i2W5YeRsQRCKXvVAbO3Nsg,E4956EA433AB,2025-09-21 00:02:04.007,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435335,14,jdUoBMy5TueBpfkE7w409g,E4956EA445E9,2025-09-21 00:02:04.011,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435336,99,Y4gjqvkaS3qRywcEYBpQEw,E4956EA43BB4,2025-09-21 00:02:04.011,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435337,92,xRzgosvGQZG-TZPVckfKFA,E4956EA435F2,2025-09-21 00:02:04.012,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435338,14,jdUoBMy5TueBpfkE7w409g,E4956EA445E9,2025-09-21 00:02:04.997,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435339,99,Y4gjqvkaS3qRywcEYBpQEw,E4956EA43BB4,2025-09-21 00:02:05.006,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435340,69,T9dvxsEnQ4_Rs3XfpEsgjg,E4956EA44171,2025-09-21 00:02:05.006,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435341,44,i2W5YeRsQRCKXvVAbO3Nsg,E4956EA433AB,2025-09-21 00:02:05.011,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435342,92,xRzgosvGQZG-TZPVckfKFA,E4956EA435F2,2025-09-21 00:02:05.012,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435343,7,WEWchjzzSgyUOiODZleGSQ,E4956EA439AF,2025-09-21 00:02:05.031,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435344,99,Y4gjqvkaS3qRywcEYBpQEw,E4956EA43BB4,2025-09-21 00:02:05.991,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435345,92,xRzgosvGQZG-TZPVckfKFA,E4956EA435F2,2025-09-21 00:02:06.000,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435346,69,T9dvxsEnQ4_Rs3XfpEsgjg,E4956EA44171,2025-09-21 00:02:06.002,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435347,14,jdUoBMy5TueBpfkE7w409g,E4956EA445E9,2025-09-21 00:02:06.006,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435348,7,WEWchjzzSgyUOiODZleGSQ,E4956EA439AF,2025-09-21 00:02:06.006,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435349,44,i2W5YeRsQRCKXvVAbO3Nsg,E4956EA433AB,2025-09-21 00:02:06.011,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435350,92,xRzgosvGQZG-TZPVckfKFA,E4956EA435F2,2025-09-21 00:02:06.036,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435351,44,i2W5YeRsQRCKXvVAbO3Nsg,E4956EA433AB,2025-09-21 00:02:06.996,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435352,69,T9dvxsEnQ4_Rs3XfpEsgjg,E4956EA44171,2025-09-21 00:02:07.002,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435353,7,WEWchjzzSgyUOiODZleGSQ,E4956EA439AF,2025-09-21 00:02:07.007,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435354,14,jdUoBMy5TueBpfkE7w409g,E4956EA445E9,2025-09-21 00:02:07.016,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435355,92,xRzgosvGQZG-TZPVckfKFA,E4956EA435F2,2025-09-21 00:02:07.036,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435356,44,i2W5YeRsQRCKXvVAbO3Nsg,E4956EA433AB,2025-09-21 00:02:07.996,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435357,69,T9dvxsEnQ4_Rs3XfpEsgjg,E4956EA44171,2025-09-21 00:02:08.002,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435358,92,xRzgosvGQZG-TZPVckfKFA,E4956EA435F2,2025-09-21 00:02:08.036,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435359,44,i2W5YeRsQRCKXvVAbO3Nsg,E4956EA433AB,2025-09-21 00:02:08.996,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435360,69,T9dvxsEnQ4_Rs3XfpEsgjg,E4956EA44171,2025-09-21 00:02:09.002,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435361,92,xRzgosvGQZG-TZPVckfKFA,E4956EA435F2,2025-09-21 00:02:09.036,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435362,44,i2W5YeRsQRCKXvVAbO3Nsg,E4956EA433AB,2025-09-21 00:02:09.996,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435363,69,T9dvxsEnQ4_Rs3XfpEsgjg,E4956EA44171,2025-09-21 00:02:10.026,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435364,92,xRzgosvGQZG-TZPVckfKFA,E4956EA435F2,2025-09-21 00:02:10.036,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435365,6,aP5blD7xRhm2mi9vD66Ddw,E4956EA432B5,2025-09-21 00:02:11.006,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435366,44,i2W5YeRsQRCKXvVAbO3Nsg,E4956EA433AB,2025-09-21 00:02:11.011,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435367,43,RwmDh5vsQqSFtIDx8ZJnyA,E4956EA4348E,2025-09-21 00:02:11.021,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435368,92,xRzgosvGQZG-TZPVckfKFA,E4956EA435F2,2025-09-21 00:02:11.021,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435369,69,T9dvxsEnQ4_Rs3XfpEsgjg,E4956EA44171,2025-09-21 00:02:11.041,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435370,90,4SpW1aHyQ46AMV3Q22vU5w,E4956EA436AD,2025-09-21 00:02:11.041,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435371,96,2XQ1M8GVQ76AGpgWFVrsAQ,E4956EA439B8,2025-09-21 00:02:11.066,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
435372,44,i2W5YeRsQRCKXvVAbO3Nsg,E4956EA433AB,2025-09-21 00:02:11.996,5818,2877,1000,FYwmL6lVTcis5JZQxfH2RA,2EutI3dtT9uD-Th0attiNA,NULL
